document_id,processed_path,page,chars,alnum_ratio,replacement_chars,page_status
CL_003,dados_intermediarios/processed/chile/CL_003.md,127,1706,0.8183,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,129,24,0.875,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,130,1375,0.8204,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,131,2581,0.8222,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,132,3109,0.8131,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,133,2177,0.819,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,135,446,0.843,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,136,1203,0.8171,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,137,1188,0.8266,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,139,40,0.85,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,140,1663,0.8166,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,141,3011,0.822,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,142,3443,0.8211,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,143,1682,0.8175,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,144,2148,0.8189,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,145,645,0.8202,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,147,516,0.8314,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,148,1753,0.8197,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,149,2008,0.8187,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,150,2018,0.8191,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,151,58,0.8276,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,152,2512,0.8217,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,153,16,0.8125,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,154,1486,0.8062,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,155,47,0.8511,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,156,2214,0.8261,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,157,1602,0.8321,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,159,32,0.8438,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,160,2630,0.8141,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,161,1776,0.8322,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,163,22,0.8636,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,164,1853,0.8171,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,165,1625,0.8326,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,167,36,0.8333,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,168,1826,0.8165,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,169,1940,0.8216,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,171,37,0.8378,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,172,3293,0.8239,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,173,2128,0.8257,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,175,23,0.913,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,176,2354,0.8212,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,177,1686,0.8321,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,179,8,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,180,915,0.8306,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,181,2052,0.826,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,183,28,0.8571,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,184,1475,0.8156,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,185,1386,0.8232,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,187,30,0.8333,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,188,1486,0.819,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,189,1778,0.8195,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,191,20,0.85,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,192,1485,0.8209,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,193,1158,0.8204,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,195,6,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,196,1394,0.8178,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,197,1521,0.8172,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,199,7,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,200,1675,0.8149,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,201,1884,0.8259,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,203,24,0.875,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,204,612,0.817,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,205,52,0.8077,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,206,2098,0.8217,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,207,1043,0.8121,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,209,43,0.8372,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,210,2432,0.8236,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,211,963,0.8245,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,213,19,0.8947,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,214,2353,0.8168,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,215,733,0.809,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,217,9,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,218,1715,0.8198,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,219,1515,0.8317,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,221,8,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,222,3077,0.8089,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,223,1602,0.8165,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,225,18,0.9444,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,226,2474,0.8076,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,227,1619,0.8271,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,229,23,0.8696,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,230,2324,0.8042,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,231,1057,0.8269,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,233,86,0.8256,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,234,1006,0.827,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,235,2280,0.8263,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,237,36,0.8611,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,238,1973,0.8226,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,239,1374,0.8304,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,241,54,0.8148,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,242,2030,0.8163,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,243,1731,0.8261,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,245,20,0.85,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,246,2829,0.8176,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,247,2255,0.8213,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,249,20,0.85,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,250,1121,0.8225,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,251,21,0.8571,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,252,2722,0.8156,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,253,1259,0.8213,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,255,36,0.8611,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,256,2604,0.8184,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,257,1228,0.8265,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,259,45,0.8667,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,260,2348,0.822,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,261,1736,0.8272,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,263,25,0.92,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,264,1342,0.8204,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,265,1794,0.8328,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,266,614,0.8225,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,267,33,0.8182,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,268,2366,0.8132,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,269,1339,0.8215,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,271,57,0.8596,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,272,2303,0.8281,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,273,1168,0.8262,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,275,42,0.881,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,276,1889,0.8227,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,277,1054,0.8302,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,279,12,0.9167,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,280,1916,0.8116,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,281,1161,0.8183,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,283,54,0.8333,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,284,2828,0.8193,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,285,1428,0.8095,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,286,2675,0.8202,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,287,665,0.8887,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,288,770,0.8649,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,289,43,0.8372,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,290,1289,0.834,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,291,2198,0.8212,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,293,8,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,294,2145,0.8228,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,295,2256,0.8218,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,296,1413,0.8252,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,297,2321,0.8277,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,298,2303,0.8168,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,299,2445,0.8274,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,300,2232,0.8136,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,301,2028,0.822,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,302,2950,0.8183,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,303,2697,0.8098,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,304,2321,0.8216,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,305,2955,0.8149,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,306,2702,0.8212,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,307,2933,0.8241,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,308,1976,0.8122,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,309,2124,0.8253,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,310,2227,0.8137,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,311,2437,0.8067,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,312,2509,0.8179,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,313,2094,0.8223,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,314,912,0.8279,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,315,3025,0.8165,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,316,3347,0.8261,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,317,2668,0.8201,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,318,3268,0.8231,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,319,12,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,320,3582,0.7733,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,321,4184,0.7737,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,322,3376,0.7728,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,323,3172,0.7759,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,324,3789,0.7762,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,325,4157,0.7712,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,326,2928,0.7725,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,327,3855,0.7738,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,328,2439,0.7708,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,329,3703,0.7659,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,330,1836,0.7707,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,331,3464,0.7835,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,332,3923,0.7915,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,333,3664,0.7833,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,334,3752,0.7577,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,335,3984,0.7688,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,336,3463,0.7589,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,337,2290,0.7707,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,338,3772,0.7686,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,339,1995,0.7699,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,340,3788,0.7579,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,341,4167,0.7497,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,342,1880,0.7734,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,343,6,1.0,0,LOW_TEXT
CL_003,dados_intermediarios/processed/chile/CL_003.md,344,2226,0.8095,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,345,1571,0.8046,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,346,1482,0.7996,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,347,1130,0.8035,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,348,1185,0.8093,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,349,2326,0.8181,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,350,2421,0.8125,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,351,1786,0.8096,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,352,2090,0.8096,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,353,2372,0.8175,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,354,2726,0.7898,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,355,2369,0.767,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,356,2232,0.7715,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,357,874,0.7517,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,358,954,0.8113,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,359,2098,0.7917,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,360,2276,0.7922,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,361,2565,0.7981,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,362,446,0.7892,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,363,2205,0.7914,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,364,1881,0.7911,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,365,2055,0.7917,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,366,1055,0.8237,0,OK
CL_003,dados_intermediarios/processed/chile/CL_003.md,367,2455,0.8045,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,1,279,0.8495,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,4,570,0.7912,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,5,85,0.8471,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,7,3317,0.8263,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,8,317,0.8233,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,10,732,0.8702,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,11,592,0.8784,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,13,12,1.0,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,14,3795,0.8145,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,15,2985,0.8211,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,16,3509,0.8128,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,17,932,0.8208,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,18,2128,0.8064,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,19,1212,0.8102,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,20,2971,0.8108,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,21,3546,0.8099,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,22,3226,0.8025,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,23,3893,0.8127,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,24,3779,0.8185,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,25,3091,0.8172,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,26,3486,0.8147,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,27,2864,0.8205,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,28,3878,0.8138,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,29,1267,0.8224,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,30,3652,0.8135,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,31,2976,0.8088,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,32,3715,0.8032,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,33,2413,0.8102,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,34,2471,0.7819,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,35,1217,0.7954,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,37,15,0.8667,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,38,3913,0.8063,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,39,3624,0.8143,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,40,684,0.8085,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,41,2795,0.8122,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,42,2036,0.8188,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,43,3130,0.8176,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,44,2578,0.82,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,45,1371,0.8191,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,46,2,1.0,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,47,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,49,1413,0.7933,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,51,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,53,1451,0.7939,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,55,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,57,1754,0.8005,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,59,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,61,1794,0.8021,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,63,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,65,1734,0.797,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,67,12,0.9167,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,69,1708,0.7992,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,71,18,0.9444,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,72,3776,0.813,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,73,3444,0.8185,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,74,1992,0.8268,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,75,2297,0.8224,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,76,2408,0.8056,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,77,2021,0.807,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,78,3508,0.8104,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,79,3653,0.8166,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,80,845,0.7692,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,81,2012,0.7654,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,82,2095,0.7766,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,83,371,0.8005,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,84,2,1.0,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,85,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,86,738,0.8198,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,87,1764,0.8135,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,88,426,0.7817,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,89,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,90,890,0.8101,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,91,1815,0.8083,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,92,949,0.8072,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,93,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,94,1253,0.814,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,95,1900,0.8121,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,96,599,0.793,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,97,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,98,1243,0.8174,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,99,2046,0.8016,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,100,1303,0.7966,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,101,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,102,1480,0.8236,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,103,1922,0.8065,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,104,1231,0.8026,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,105,12,0.9167,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,106,1597,0.8278,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,107,1936,0.8166,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,108,1291,0.8056,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,109,24,0.875,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,110,3520,0.8145,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,111,3255,0.8151,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,112,2396,0.8159,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,113,2818,0.8155,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,114,1547,0.8177,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,115,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,117,2006,0.8091,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,118,556,0.8201,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,119,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,121,2017,0.8106,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,122,556,0.8201,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,123,14,0.9286,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,125,2243,0.815,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,126,559,0.8211,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,127,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,129,1470,0.8068,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,130,1505,0.8213,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,131,13,0.9231,0,LOW_TEXT
CL_004,dados_intermediarios/processed/chile/CL_004.md,133,1413,0.8096,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,134,1674,0.822,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,135,41,0.8537,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,137,1385,0.8202,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,138,1732,0.8227,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,139,40,0.85,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,140,3685,0.81,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,141,3829,0.8099,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,142,4576,0.8158,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,143,2962,0.8106,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,144,2563,0.8272,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,145,2444,0.8167,0,OK
CL_004,dados_intermediarios/processed/chile/CL_004.md,146,3348,0.81,0,OK
